"";"logFC";"AveExpr";"t";"P.Value";"adj.P.Val";"B";"gene_id";"gene_name"
"75";0,0682280869253475;1,70589626818989;0,336162109817893;0,742729933043154;0,999863381460634;-5,2034696360098;"ENSMUSG00000000531.6";" Tamalin"
"76";-0,0335478502911606;5,18701016203085;-0,233333758998799;0,819554464258332;0,999863381460634;-5,83105172976983;"ENSMUSG00000000532.12";" Acvr1b"
"77";0,0541471135943681;5,79991772335717;0,627558784395608;0,542406498906387;0,999863381460634;-5,70980975961008;"ENSMUSG00000000538.19";" Tom1l2"
"78";-0,199585284943296;5,74404431409641;-1,52192833374744;0,154715659076371;0,999863381460634;-4,84542684093706;"ENSMUSG00000000552.11";" Zfp385a"
"79";-0,011946435332054;5,9199833503348;-0,12931209029247;0,899317933832437;0,999863381460634;-5,90235337133589;"ENSMUSG00000000555.9";" Itga5"
"80";-0,116451092680473;4,34791131804095;-1,19835226700184;0,254606612542173;0,999863381460634;-5,09371311743078;"ENSMUSG00000000561.15";" Wdr77"
"81";-0,127244604960155;0,381826593212248;-0,425828720151533;0,677999049090165;0,999863381460634;-4,95772311587589;"ENSMUSG00000000562.6";" Adora3"
"82";-0,106442442093599;6,70983003114841;-0,944033053532253;0,364333256149971;0,999863381460634;-5,5034033935584;"ENSMUSG00000000563.18";" Atp5pb"
"83";0,490809866583066;3,99234637967173;1,43313970768092;0,178122804124748;0,999863381460634;-4,78736085364014;"ENSMUSG00000000567.6";" Sox9"
"84";-0,0964171927832433;6,6208030040466;-0,80373215492022;0,437655570921381;0,999863381460634;-5,61763747530025;"ENSMUSG00000000568.16";" Hnrnpd"
"85";-0,0987392593783464;0,992858344580939;-0,428030994518713;0,676440033472699;0,999863381460634;-5,0513567171363;"ENSMUSG00000000579.15";" Dynlt1c"
"86";-0,156053176570418;4,88921048029068;-1,33424014330865;0,207637026820746;0,999863381460634;-5,0087314789187;"ENSMUSG00000000581.9";" C1d"
"87";-0,171620305622393;8,01160196977369;-1,19383021690907;0,256304034201711;0,999863381460634;-5,25992136487254;"ENSMUSG00000000594.8";" Gm2a"
"88";-0,0423183798738975;6,76760999605066;-0,406822478397866;0,691518115405776;0,999863381460634;-5,85461715697285;"ENSMUSG00000000600.16";" Krit1"
"89";0,0205740108977759;6,31285293547861;0,279372748072576;0,784859979695603;0,999863381460634;-5,88743695552009;"ENSMUSG00000000605.10";" Clcn4"
"90";0,325334630853493;1,3772645735868;1,39425070172598;0,18928044266952;0,999863381460634;-4,52544460248785;"ENSMUSG00000000627.16";" Sema4f"
"91";0,154876241761404;5,83125145823624;0,836531125260512;0,419696194709895;0,999863381460634;-5,56479805378598;"ENSMUSG00000000628.11";" Hk2"
"92";0,10898713181692;7,32695752629757;1,13018144311359;0,281147496120073;0,999863381460634;-5,33052842769677;"ENSMUSG00000000631.21";" Myo18a"
"93";0,183022554227585;4,12090235762299;1,17249125763497;0,264434211489084;0,999863381460634;-5,08898222241727;"ENSMUSG00000000673.10";" Haao"
"94";-0,350346165436742;7,14921027249432;-1,57584155254889;0,14183196669802;0,999863381460634;-4,80945802667655;"ENSMUSG00000000682.8";" Cd52"
"95";-0,100507497767946;3,37623205297591;-0,737380974895304;0,475490727883353;0,999863381460634;-5,3311825088053;"ENSMUSG00000000686.12";" Abhd15"
"96";-0,181152150427757;0,977625778599824;-0,691236836999108;0,502968050071382;0,999863381460634;-4,94924236174796;"ENSMUSG00000000690.6";" Hoxb6"
"97";0,0851540999948535;4,94041296721829;0,52969075499923;0,606280558730576;0,999863381460634;-5,69502615899699;"ENSMUSG00000000693.11";" Loxl3"
"98";0,0899925605891343;1,42797673077708;0,293267789117976;0,774479470767572;0,999863381460634;-5,16358053692;"ENSMUSG00000000706.17";" Btn1a1"
"99";-0,0394325154874586;6,31170255262914;-0,400240955597259;0,696225934881487;0,999863381460634;-5,8463308534048;"ENSMUSG00000000708.15";" Kat2b"
"100";-0,0951192185870591;6,76776348834249;-1,02023823707745;0,328349639889094;0,999863381460634;-5,43479084467006;"ENSMUSG00000000711.4";" Rab5b"
"101";-0,0463953405090571;0,381230075845456;-0,146234135776554;0,886238156436121;0,999863381460634;-5,00642831888053;"ENSMUSG00000000724.11";" Cryba1"
"102";0,199937267900611;5,45622076308705;1,51579481289752;0,15624340567229;0,999863381460634;-4,83743506996704;"ENSMUSG00000000732.10";" Icosl"
"103";0,0916307506288909;5,18542973260154;0,939679718077768;0,366470516316737;0,999863381460634;-5,43425312834471;"ENSMUSG00000000738.19";" Spg7"
"104";-0,171725428100642;0,255869864171124;-0,484368661061262;0,637108784897915;0,999863381460634;-4,92506694067437;"ENSMUSG00000000739.15";" Sult5a1"
"105";0,013693282219668;8,6356228081028;0,113864223300949;0,911285485171684;0,999863381460634;-5,92013865140968;"ENSMUSG00000000740.13";" Rpl13"
"106";0,0188505875620706;5,64898651540556;0,177549198535239;0,862128738015425;0,999863381460634;-5,87954549025707;"ENSMUSG00000000743.10";" Chmp1a"
"107";0,0233953344732702;6,87233007803567;0,202563062479476;0,842973391335985;0,999863381460634;-5,91846764936177;"ENSMUSG00000000751.14";" Rpa1"
"108";0,0505283337340838;8,29448931874085;0,418881259299323;0,682927457486177;0,999863381460634;-5,84528024447627;"ENSMUSG00000000753.16";" Serpinf1"
"109";0,0868480080849023;6,33537946584323;0,831285061223047;0,422535379068219;0,999863381460634;-5,58906059272428;"ENSMUSG00000000759.15";" Tubgcp3"
"110";0,0122955870571182;1,45613552009466;0,0574432727153395;0,955166251452527;0,999863381460634;-5,20004659888207;"ENSMUSG00000000766.19";" Oprm1"
"111";0,213701641966312;4,02116249212003;1,69070501275283;0,117464277111693;0,999863381460634;-4,47919275864451;"ENSMUSG00000000776.14";" Polr3d"
"112";-0,0730233800940896;5,64581472265658;-0,48152981772913;0,63906452984821;0,999863381460634;-5,77973126752009;"ENSMUSG00000000782.17";" Tcf7"
"113";-0,0984837545657129;8,39761158774547;-1,11491126545655;0,28737543893049;0,999863381460634;-5,33663015986383;"ENSMUSG00000000787.13";" Ddx3x"
"114";-0,325400048660518;2,46709759781994;-1,61383578660773;0,133321972286646;0,999863381460634;-4,39756268701493;"ENSMUSG00000000791.10";" Il12rb1"
"115";0,0114546904341188;1,22979620472503;0,0296373950099899;0,976858252776195;0,999863381460634;-5,15872716448736;"ENSMUSG00000000794.10";" Kcnn3"
"116";0,0276003237513489;7,72976781584837;0,178398827144083;0,861476515918968;0,999863381460634;-5,92423925191774;"ENSMUSG00000000804.15";" Usp32"
"117";-0,0582900726354691;2,7144689124345;-0,341755641667673;0,738624567971532;0,999863381460634;-5,39396928403661;"ENSMUSG00000000811.15";" Txnrd3"
"118";-0,414958631936846;0,907056338496515;-1,47858194532223;0,165792440810132;0,999863381460634;-4,42994885338298;"ENSMUSG00000000817.11";" Fasl"
"119";0,0389190394435754;5,14727100380048;0,427706540525652;0,676669619742496;0,999863381460634;-5,76390282602222;"ENSMUSG00000000823.17";" Zfp512b"
"120";-0,00757600387411728;7,03701884259773;-0,0915376833712147;0,928621567033822;0,999863381460634;-5,93649334516987;"ENSMUSG00000000826.17";" Dnajc5"
"121";-0,122509765791566;5,03294173707803;-1,28863342671025;0,222545722190255;0,999863381460634;-5,07359749028008;"ENSMUSG00000000827.19";" Tpd52l2"
"122";-0,128020638009859;6,67981917862479;-1,24732307927976;0,236788295651284;0,999863381460634;-5,20079894741786;"ENSMUSG00000000838.18";" Fmr1"
"123";0,124443509290211;6,82403852244083;1,11262488033752;0,288316956063091;0,999863381460634;-5,34542881815703;"ENSMUSG00000000861.16";" Bcl11a"
"124";-0,48657270594521;0,227872523349502;-1,48523168060165;0,164050405485331;0,999863381460634;-4,41479128620031;"ENSMUSG00000000869.13";" Il4"
"125";-0,000542999719602477;4,49673872306979;-0,00381496966403301;0,997020694103138;0,999863381460634;-5,77512616620881;"ENSMUSG00000000876.12";" Pxmp4"
"126";0,164332143953963;3,44360099369082;1,31136878160143;0,215008159247197;0,999863381460634;-4,84691569082374;"ENSMUSG00000000881.13";" Dlg3"
"127";-0,210452067949376;2,196966990274;-1,03110986682454;0,323435666517947;0,999863381460634;-4,91727199465841;"ENSMUSG00000000884.18";" Gnb1l"
"128";-0,117201211423803;3,25209688442196;-0,719858664825324;0,485813630159216;0,999863381460634;-5,31990843072957;"ENSMUSG00000000901.18";" Mmp11"
"129";0,0781041900223416;6,26797138657528;0,877801554003828;0,397805613087855;0,999863381460634;-5,54934127012431;"ENSMUSG00000000902.14";" Smarcb1"
"130";-0,429952831180181;2,38684825193719;-1,53291236853183;0,152011831131278;0,999863381460634;-4,47613127555077;"ENSMUSG00000000903.4";" Vpreb3"
"131";0,215621348908449;5,24624826154987;1,93510258052984;0,0776414055742907;0,999863381460634;-4,25961416641963;"ENSMUSG00000000915.16";" Hip1r"
"132";0,160452697938287;3,74086115569322;1,19788049479386;0,254783284866359;0,999863381460634;-5,00775135246554;"ENSMUSG00000000916.16";" Nsun5"
"133";0,121651630248216;1,36431904128062;0,444828131715827;0,664601259275011;0,999863381460634;-5,11059357391439;"ENSMUSG00000000934.10";" Top1mt"
"134";-0,228456878434746;3,37737659934231;-1,68959300708186;0,117681222397752;0,999863381460634;-4,40507902002614;"ENSMUSG00000000938.12";" Hoxa10"
"135";0,504289159730377;-0,158170567972242;1,80340248951738;0,0972445799775745;0,999863381460634;-4,21349585524641;"ENSMUSG00000000942.11";" Hoxa4"
