"";"logFC";"AveExpr";"t";"P.Value";"adj.P.Val";"B";"gene_id";"gene_name"
"537";0,258866751217239;5,12853185631688;1,21744968137618;0,255584473510026;0,912172177062779;-4,55840494037595;"ENSMUSG00000003541.7";" Ier3"
"538";-0,218042825316575;5,09333887056587;-0,940915479159832;0,37226594130105;0,912172177062779;-4,66150737156931;"ENSMUSG00000003545.4";" Fosb"
"539";0,194578718539157;2,60109168678955;0,829265419538431;0,429231435320204;0,912172177062779;-4,63591022763551;"ENSMUSG00000003546.11";" Klc4"
"540";0,0584336166516937;3,8804526322459;0,632861034976202;0,543180994267636;0,925410736306707;-4,70816978657903;"ENSMUSG00000003549.10";" Ercc1"
"541";-0,136770392252676;2,09810490696648;-0,543807529600085;0,600299220920493;0,932516448663517;-4,6618440940381;"ENSMUSG00000003555.9";" Cyp17a1"
"542";0,0387213075596575;2,18105813947792;0,136264299423186;0,894729068361378;0,982283463074314;-4,69051634744239;"ENSMUSG00000003559.9";" As3mt"
"543";0,0149743048829682;3,56477879907009;0,114744824476775;0,911265167438066;0,985405718485231;-4,75256631338814;"ENSMUSG00000003573.16";" Homer3"
"544";0,168412154263217;5,10197185255171;1,50048343970267;0,169056152089681;0,912172177062779;-4,43907938266977;"ENSMUSG00000003575.14";" Crtc1"
"545";0,0647444834837438;3,81825476060499;0,532982657919818;0,607456980987561;0,933891279366406;-4,7235149072388;"ENSMUSG00000003581.15";" Rnf215"
"546";0,061362429545988;5,13986026964473;0,230682456508302;0,822921777780408;0,971634822275459;-4,82646459327871;"ENSMUSG00000003585.14";" Sec14l2"
"547";0,203703040209465;3,446074557718;1,98576127504534;0,079599549908645;0,912172177062779;-4,33244067023421;"ENSMUSG00000003604.15";" Aven"
"548";-0,342920259422011;5,06932442352437;-1,0137449840337;0,33820422259844;0,912172177062779;-4,63549703706872;"ENSMUSG00000003617.17";" Cp"
